"Model","Displ","Cyl","Trans","Drive","Fuel","Stnd","Class","APS","City_MPG","Hwy_MPG","Cmb_MPG","GGS","SM","Cmb_CO2","City_MPGe","Hwy_MPGe","Cmb_MPGe","Cmb_CO2e"
"KIA Sorento",2.4,4,"SemiAuto-6","4WD","Gasoline","L3ULEV70","small SUV",5,21,26,23,5,"No",389,NA,NA,NA,NA
"KIA Sorento",2.4,4,"SemiAuto-6","4WD","Gasoline","T3B70","small SUV",5,21,26,23,5,"No",389,NA,NA,NA,NA
"KIA Sorento",3.3,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small SUV",5,19,26,22,4,"No",413,NA,NA,NA,NA
"KIA Sorento",3.3,6,"SemiAuto-8","2WD","Gasoline","T3B70","small SUV",5,19,26,22,4,"No",413,NA,NA,NA,NA
"KIA Sorento",3.3,6,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,18,24,20,4,"No",436,NA,NA,NA,NA
"KIA Sorento",3.3,6,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,18,24,20,4,"No",436,NA,NA,NA,NA
"KIA Soul",1.6,4,"AutoMan-7","2WD","Gasoline","L3ULEV70","station wagon",5,27,32,29,6,"No",309,NA,NA,NA,NA
"KIA Soul",1.6,4,"AutoMan-7","2WD","Gasoline","T3B70","station wagon",5,27,32,29,6,"No",309,NA,NA,NA,NA
"KIA Soul",2,4,"CVT","2WD","Gasoline","L3SULEV30","station wagon",7,27,33,30,7,"Yes",303,NA,NA,NA,NA
"KIA Soul",2,4,"CVT","2WD","Gasoline","T3B30","station wagon",7,27,33,30,7,"Yes",303,NA,NA,NA,NA
"KIA Soul",2,4,"Man-6","2WD","Gasoline","L3ULEV70","station wagon",5,25,31,27,6,"No",332,NA,NA,NA,NA
"KIA Soul",2,4,"Man-6","2WD","Gasoline","T3B70","station wagon",5,25,31,27,6,"No",332,NA,NA,NA,NA
"KIA Soul Eco dynamics",2,4,"CVT","2WD","Gasoline","L3SULEV30","station wagon",7,29,35,31,7,"Yes",287,NA,NA,NA,NA
"KIA Soul Eco dynamics",2,4,"CVT","2WD","Gasoline","T3B30","station wagon",7,29,35,31,7,"Yes",287,NA,NA,NA,NA
"KIA Soul Electric",NA,NA,"Auto-1","2WD","Electricity","T3B0","station wagon",10,NA,NA,NA,10,"Elite",NA,127,101,114,0
"KIA Soul Electric",NA,NA,"Auto-1","2WD","Electricity","ZEV","station wagon",10,NA,NA,NA,10,"Elite",NA,127,101,114,0
"KIA Sportage",2,4,"SemiAuto-6","2WD","Gasoline","L3ULEV70","small SUV",5,20,28,23,5,"No",392,NA,NA,NA,NA
"KIA Sportage",2,4,"SemiAuto-6","2WD","Gasoline","T3B70","small SUV",5,20,28,23,5,"No",392,NA,NA,NA,NA
"KIA Sportage",2,4,"SemiAuto-6","4WD","Gasoline","L3ULEV70","small SUV",5,19,24,21,4,"No",421,NA,NA,NA,NA
"KIA Sportage",2,4,"SemiAuto-6","4WD","Gasoline","T3B70","small SUV",5,19,24,21,4,"No",421,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","2WD","Gasoline","L3SULEV30","small SUV",7,23,30,26,5,"No",351,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","2WD","Gasoline","T3B30","small SUV",7,23,30,26,5,"No",351,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","2WD","Gasoline","L3ULEV70","small SUV",5,23,30,26,5,"No",351,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","2WD","Gasoline","T3B70","small SUV",5,23,30,26,5,"No",351,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","4WD","Gasoline","L3SULEV30","small SUV",7,22,26,23,5,"No",386,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","4WD","Gasoline","T3B30","small SUV",7,22,26,23,5,"No",386,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","4WD","Gasoline","L3ULEV70","small SUV",5,22,26,23,5,"No",386,NA,NA,NA,NA
"KIA Sportage",2.4,4,"SemiAuto-6","4WD","Gasoline","T3B70","small SUV",5,22,26,23,5,"No",386,NA,NA,NA,NA
"KIA Stinger",2,4,"SemiAuto-8","2WD","Gasoline","L3ULEV125","midsize car",3,22,29,25,5,"No",365,NA,NA,NA,NA
"KIA Stinger",2,4,"SemiAuto-8","2WD","Gasoline","T3B125","midsize car",3,22,29,25,5,"No",365,NA,NA,NA,NA
"KIA Stinger",2,4,"SemiAuto-8","4WD","Gasoline","L3ULEV125","midsize car",3,21,29,24,5,"No",368,NA,NA,NA,NA
"KIA Stinger",2,4,"SemiAuto-8","4WD","Gasoline","T3B125","midsize car",3,21,29,24,5,"No",368,NA,NA,NA,NA
"KIA Stinger",3.3,6,"SemiAuto-8","2WD","Gasoline","L3ULEV125","midsize car",3,17,25,20,4,"No",446,NA,NA,NA,NA
"KIA Stinger",3.3,6,"SemiAuto-8","2WD","Gasoline","T3B125","midsize car",3,17,25,20,4,"No",446,NA,NA,NA,NA
"KIA Stinger",3.3,6,"SemiAuto-8","4WD","Gasoline","L3ULEV125","midsize car",3,17,25,20,4,"No",449,NA,NA,NA,NA
"KIA Stinger",3.3,6,"SemiAuto-8","4WD","Gasoline","T3B125","midsize car",3,17,25,20,4,"No",449,NA,NA,NA,NA
"KIA Telluride",3.8,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small SUV",5,20,26,23,5,"No",395,NA,NA,NA,NA
"KIA Telluride",3.8,6,"SemiAuto-8","2WD","Gasoline","T3B70","small SUV",5,20,26,23,5,"No",395,NA,NA,NA,NA
"KIA Telluride",3.8,6,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,19,24,21,4,"No",426,NA,NA,NA,NA
"KIA Telluride",3.8,6,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,19,24,21,4,"No",426,NA,NA,NA,NA
"LAMBORGHINI Aventador Coupe",6.5,12,"AMS-7","4WD","Gasoline","L3LEV160","small car",1,9,15,11,1,"No",787,NA,NA,NA,NA
"LAMBORGHINI Aventador Coupe",6.5,12,"AMS-7","4WD","Gasoline","T3B160","small car",1,9,15,11,1,"No",787,NA,NA,NA,NA
"LAMBORGHINI Aventador Roadster",6.5,12,"AMS-7","4WD","Gasoline","L3LEV160","small car",1,9,15,11,1,"No",806,NA,NA,NA,NA
"LAMBORGHINI Aventador Roadster",6.5,12,"AMS-7","4WD","Gasoline","T3B160","small car",1,9,15,11,1,"No",806,NA,NA,NA,NA
"LAMBORGHINI Huracan",5.2,10,"AMS-7","4WD","Gasoline","L3LEV160","small car",1,13,18,15,2,"No",596,NA,NA,NA,NA
"LAMBORGHINI Huracan",5.2,10,"AMS-7","4WD","Gasoline","T3B160","small car",1,13,18,15,2,"No",596,NA,NA,NA,NA
"LAMBORGHINI Huracan Spyder",5.2,10,"AMS-7","4WD","Gasoline","L3LEV160","small car",1,13,18,15,2,"No",596,NA,NA,NA,NA
"LAMBORGHINI Huracan Spyder",5.2,10,"AMS-7","4WD","Gasoline","T3B160","small car",1,13,18,15,2,"No",596,NA,NA,NA,NA
"LAMBORGHINI Urus",4,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,12,17,14,1,"No",617,NA,NA,NA,NA
"LAMBORGHINI Urus",4,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,12,17,14,1,"No",617,NA,NA,NA,NA
"LAND ROVER Discovery",3,6,"SemiAuto-8","4WD","Diesel","L3LEV160","standard SUV",1,21,26,23,4,"No",448,NA,NA,NA,NA
"LAND ROVER Discovery",3,6,"SemiAuto-8","4WD","Diesel","T3B160","standard SUV",1,21,26,23,4,"No",448,NA,NA,NA,NA
"LAND ROVER Discovery",3,6,"SemiAuto-8","4WD","Gasoline","L3SULEV30","standard SUV",7,16,21,18,3,"No",500,NA,NA,NA,NA
"LAND ROVER Discovery",3,6,"SemiAuto-8","4WD","Gasoline","T3B30","standard SUV",7,16,21,18,3,"No",500,NA,NA,NA,NA
"LAND ROVER Discovery Sport",2,4,"SemiAuto-9","4WD","Gasoline","L3SULEV30","small SUV",7,19,24,21,4,"No",427,NA,NA,NA,NA
"LAND ROVER Discovery Sport",2,4,"SemiAuto-9","4WD","Gasoline","T3B30","small SUV",7,19,24,21,4,"No",427,NA,NA,NA,NA
"LAND ROVER Discovery Sport MHEV",2,4,"SemiAuto-9","4WD","Gasoline","L3SULEV30","small SUV",7,19,24,21,4,"No",422,NA,NA,NA,NA
"LAND ROVER Discovery Sport MHEV",2,4,"SemiAuto-9","4WD","Gasoline","T3B30","small SUV",7,19,24,21,4,"No",422,NA,NA,NA,NA
"LAND ROVER Evoque",2,4,"SemiAuto-9","4WD","Gasoline","L3SULEV30","small SUV",7,20,27,23,5,"No",394,NA,NA,NA,NA
"LAND ROVER Evoque",2,4,"SemiAuto-9","4WD","Gasoline","T3B30","small SUV",7,20,27,23,5,"No",394,NA,NA,NA,NA
"LAND ROVER Evoque MHEV",2,4,"SemiAuto-9","4WD","Gasoline","L3SULEV30","small SUV",7,21,26,23,5,"No",389,NA,NA,NA,NA
"LAND ROVER Evoque MHEV",2,4,"SemiAuto-9","4WD","Gasoline","T3B30","small SUV",7,21,26,23,5,"No",389,NA,NA,NA,NA
"LAND ROVER Range Rover",3,6,"SemiAuto-8","4WD","Diesel","L3LEV160","standard SUV",1,22,28,24,4,"No",412,NA,NA,NA,NA
"LAND ROVER Range Rover",3,6,"SemiAuto-8","4WD","Diesel","T3B160","standard SUV",1,22,28,24,4,"No",412,NA,NA,NA,NA
"LAND ROVER Range Rover",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,16,21,18,3,"No",491,NA,NA,NA,NA
"LAND ROVER Range Rover",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,16,21,18,3,"No",491,NA,NA,NA,NA
"LAND ROVER Range Rover HHEV",3,6,"SemiAuto-8","4WD","Gasoline","L3SULEV30","standard SUV",7,19,25,21,4,"No",415,NA,NA,NA,NA
"LAND ROVER Range Rover HHEV",3,6,"SemiAuto-8","4WD","Gasoline","T3B30","standard SUV",7,19,25,21,4,"No",415,NA,NA,NA,NA
"LAND ROVER Range Rover LWB",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,16,21,18,3,"No",491,NA,NA,NA,NA
"LAND ROVER Range Rover LWB",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,16,21,18,3,"No",491,NA,NA,NA,NA
"LAND ROVER Range Rover LWB SVA",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,13,19,15,2,"No",587,NA,NA,NA,NA
"LAND ROVER Range Rover LWB SVA",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,13,19,15,2,"No",587,NA,NA,NA,NA
"LAND ROVER Range Rover SVA",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,14,19,16,2,"No",569,NA,NA,NA,NA
"LAND ROVER Range Rover SVA",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,14,19,16,2,"No",569,NA,NA,NA,NA
"LAND ROVER Range Rover Sport",3,6,"SemiAuto-8","4WD","Diesel","L3LEV160","standard SUV",1,22,28,24,4,"No",412,NA,NA,NA,NA
"LAND ROVER Range Rover Sport",3,6,"SemiAuto-8","4WD","Diesel","T3B160","standard SUV",1,22,28,24,4,"No",412,NA,NA,NA,NA
"LAND ROVER Range Rover Sport",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,17,22,19,3,"No",474,NA,NA,NA,NA
"LAND ROVER Range Rover Sport",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,17,22,19,3,"No",474,NA,NA,NA,NA
"LAND ROVER Range Rover Sport SVR",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,15,20,16,2,"No",540,NA,NA,NA,NA
"LAND ROVER Range Rover Sport SVR",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,15,20,16,2,"No",540,NA,NA,NA,NA
"LAND ROVER Range Rover Velar",2,4,"SemiAuto-8","4WD","Gasoline","L3SULEV30","small SUV",7,21,27,23,5,"No",384,NA,NA,NA,NA
"LAND ROVER Range Rover Velar",2,4,"SemiAuto-8","4WD","Gasoline","T3B30","small SUV",7,21,27,23,5,"No",384,NA,NA,NA,NA
"LAND ROVER Range Rover Velar",3,6,"SemiAuto-8","4WD","Gasoline","L3SULEV30","small SUV",7,18,24,20,4,"No",439,NA,NA,NA,NA
"LAND ROVER Range Rover Velar",3,6,"SemiAuto-8","4WD","Gasoline","T3B30","small SUV",7,18,24,20,4,"No",439,NA,NA,NA,NA
"LAND ROVER Range Rover Velar",5,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","small SUV",3,15,20,17,3,"No",511,NA,NA,NA,NA
"LAND ROVER Range Rover Velar",5,8,"SemiAuto-8","4WD","Gasoline","T3B125","small SUV",3,15,20,17,3,"No",511,NA,NA,NA,NA
"LAND ROVER Range Rover Velar P300",2,4,"SemiAuto-8","4WD","Gasoline","L3SULEV30","small SUV",7,20,26,22,4,"No",399,NA,NA,NA,NA
"LAND ROVER Range Rover Velar P300",2,4,"SemiAuto-8","4WD","Gasoline","T3B30","small SUV",7,20,26,22,4,"No",399,NA,NA,NA,NA
"LAND ROVER Range Rover Velar P380",3,6,"SemiAuto-8","4WD","Gasoline","L3SULEV30","small SUV",7,18,24,20,4,"No",439,NA,NA,NA,NA
"LAND ROVER Range Rover Velar P380",3,6,"SemiAuto-8","4WD","Gasoline","T3B30","small SUV",7,18,24,20,4,"No",439,NA,NA,NA,NA
"LEXUS ES 300h",2.5,4,"SCV-6","2WD","Gasoline","L3SULEV30","midsize car",7,43,44,44,9,"Yes",201,NA,NA,NA,NA
"LEXUS ES 300h",2.5,4,"SCV-6","2WD","Gasoline","T3B30","midsize car",7,43,44,44,9,"Yes",201,NA,NA,NA,NA
"LEXUS ES 350",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,32,26,5,"No",346,NA,NA,NA,NA
"LEXUS ES 350",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,32,26,5,"No",346,NA,NA,NA,NA
"LEXUS ES 350 F Sport",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,22,31,25,5,"No",352,NA,NA,NA,NA
"LEXUS ES 350 F Sport",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,22,31,25,5,"No",352,NA,NA,NA,NA
"LEXUS GS 350",3.5,6,"SemiAuto-6","4WD","Gasoline","L3ULEV70","midsize car",5,19,26,21,4,"No",422,NA,NA,NA,NA
"LEXUS GS 350",3.5,6,"SemiAuto-6","4WD","Gasoline","T3B70","midsize car",5,19,26,21,4,"No",422,NA,NA,NA,NA
"LEXUS GS 350",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,20,28,23,5,"No",388,NA,NA,NA,NA
"LEXUS GS 350",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,20,28,23,5,"No",388,NA,NA,NA,NA
"LEXUS GS 350 F Sport",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","midsize car",5,19,27,22,4,"No",405,NA,NA,NA,NA
"LEXUS GS 350 F Sport",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","midsize car",5,19,27,22,4,"No",405,NA,NA,NA,NA
"LEXUS GS F",5,8,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small car",5,16,24,19,3,"No",472,NA,NA,NA,NA
"LEXUS GS F",5,8,"SemiAuto-8","2WD","Gasoline","T3B70","small car",5,16,24,19,3,"No",472,NA,NA,NA,NA
"LEXUS GX 460",4.6,8,"SemiAuto-6","4WD","Gasoline","L3ULEV125","standard SUV",3,15,19,16,2,"No",542,NA,NA,NA,NA
"LEXUS GX 460",4.6,8,"SemiAuto-6","4WD","Gasoline","T3B125","standard SUV",3,15,19,16,2,"No",542,NA,NA,NA,NA
"LEXUS IS 300",2,4,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small car",5,21,30,24,5,"No",363,NA,NA,NA,NA
"LEXUS IS 300",2,4,"SemiAuto-8","2WD","Gasoline","T3B70","small car",5,21,30,24,5,"No",363,NA,NA,NA,NA
"LEXUS IS 300",3.5,6,"SemiAuto-6","4WD","Gasoline","L3ULEV70","small car",5,18,24,21,4,"No",422,NA,NA,NA,NA
"LEXUS IS 300",3.5,6,"SemiAuto-6","4WD","Gasoline","T3B70","small car",5,18,24,21,4,"No",422,NA,NA,NA,NA
"LEXUS IS 350",3.5,6,"SemiAuto-6","4WD","Gasoline","L3ULEV70","small car",5,19,26,21,4,"No",422,NA,NA,NA,NA
"LEXUS IS 350",3.5,6,"SemiAuto-6","4WD","Gasoline","T3B70","small car",5,19,26,21,4,"No",422,NA,NA,NA,NA
"LEXUS IS 350",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small car",5,20,28,23,5,"No",388,NA,NA,NA,NA
"LEXUS IS 350",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","small car",5,20,28,23,5,"No",388,NA,NA,NA,NA
"LEXUS LC 500",5,8,"SemiAuto-10","2WD","Gasoline","L3ULEV70","small car",5,16,25,19,3,"No",473,NA,NA,NA,NA
"LEXUS LC 500",5,8,"SemiAuto-10","2WD","Gasoline","T3B70","small car",5,16,25,19,3,"No",473,NA,NA,NA,NA
"LEXUS LC 500h",3.5,6,"SCV-10","2WD","Gasoline","L3SULEV30","small car",7,27,35,30,7,"Yes",298,NA,NA,NA,NA
"LEXUS LC 500h",3.5,6,"SCV-10","2WD","Gasoline","T3B30","small car",7,27,35,30,7,"Yes",298,NA,NA,NA,NA
"LEXUS LS 500",3.4,6,"SemiAuto-10","2WD","Gasoline","L3ULEV125","midsize car",3,19,30,23,5,"No",389,NA,NA,NA,NA
"LEXUS LS 500",3.4,6,"SemiAuto-10","2WD","Gasoline","T3B125","midsize car",3,19,30,23,5,"No",389,NA,NA,NA,NA
"LEXUS LS 500",3.4,6,"SemiAuto-10","4WD","Gasoline","L3ULEV125","midsize car",3,18,27,21,4,"No",420,NA,NA,NA,NA
"LEXUS LS 500",3.4,6,"SemiAuto-10","4WD","Gasoline","T3B125","midsize car",3,18,27,21,4,"No",420,NA,NA,NA,NA
"LEXUS LS 500h",3.5,6,"SCV-10","2WD","Gasoline","L3SULEV30","midsize car",7,25,33,28,6,"No",318,NA,NA,NA,NA
"LEXUS LS 500h",3.5,6,"SCV-10","2WD","Gasoline","T3B30","midsize car",7,25,33,28,6,"No",318,NA,NA,NA,NA
"LEXUS LS 500h",3.5,6,"SCV-10","4WD","Gasoline","L3SULEV30","midsize car",7,23,31,26,5,"No",345,NA,NA,NA,NA
"LEXUS LS 500h",3.5,6,"SCV-10","4WD","Gasoline","T3B30","midsize car",7,23,31,26,5,"No",345,NA,NA,NA,NA
"LEXUS LX 570",5.7,8,"SemiAuto-8","4WD","Gasoline","L3ULEV125","standard SUV",3,12,16,14,1,"No",636,NA,NA,NA,NA
"LEXUS LX 570",5.7,8,"SemiAuto-8","4WD","Gasoline","T3B125","standard SUV",3,12,16,14,1,"No",636,NA,NA,NA,NA
"LEXUS NX 300",2,4,"SemiAuto-6","2WD","Gasoline","L3ULEV125","small SUV",3,22,28,25,5,"No",358,NA,NA,NA,NA
"LEXUS NX 300",2,4,"SemiAuto-6","2WD","Gasoline","T3B125","small SUV",3,22,28,25,5,"No",358,NA,NA,NA,NA
"LEXUS NX 300",2,4,"SemiAuto-6","4WD","Gasoline","L3ULEV125","small SUV",3,22,28,24,5,"No",362,NA,NA,NA,NA
"LEXUS NX 300",2,4,"SemiAuto-6","4WD","Gasoline","T3B125","small SUV",3,22,28,24,5,"No",362,NA,NA,NA,NA
"LEXUS NX 300 F Sport",2,4,"SemiAuto-6","4WD","Gasoline","L3ULEV125","small SUV",3,22,27,24,5,"No",374,NA,NA,NA,NA
"LEXUS NX 300 F Sport",2,4,"SemiAuto-6","4WD","Gasoline","T3B125","small SUV",3,22,27,24,5,"No",374,NA,NA,NA,NA
"LEXUS NX 300h",2.5,4,"SCV-6","4WD","Gasoline","L3SULEV30","small SUV",7,33,30,31,7,"Yes",285,NA,NA,NA,NA
"LEXUS NX 300h",2.5,4,"SCV-6","4WD","Gasoline","T3B30","small SUV",7,33,30,31,7,"Yes",285,NA,NA,NA,NA
"LEXUS RC F",5,8,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small car",5,16,24,19,3,"No",459,NA,NA,NA,NA
"LEXUS RC F",5,8,"SemiAuto-8","2WD","Gasoline","T3B70","small car",5,16,24,19,3,"No",459,NA,NA,NA,NA
"LEXUS RX 350",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small SUV",5,20,27,23,5,"No",391,NA,NA,NA,NA
"LEXUS RX 350",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","small SUV",5,20,27,23,5,"No",391,NA,NA,NA,NA
"LEXUS RX 350",3.5,6,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,19,26,22,4,"No",405,NA,NA,NA,NA
"LEXUS RX 350",3.5,6,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,19,26,22,4,"No",405,NA,NA,NA,NA
"LEXUS RX 350 L",3.5,6,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small SUV",5,19,26,22,4,"No",407,NA,NA,NA,NA
"LEXUS RX 350 L",3.5,6,"SemiAuto-8","2WD","Gasoline","T3B70","small SUV",5,19,26,22,4,"No",407,NA,NA,NA,NA
"LEXUS RX 350 L",3.5,6,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,18,25,21,4,"No",432,NA,NA,NA,NA
"LEXUS RX 350 L",3.5,6,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,18,25,21,4,"No",432,NA,NA,NA,NA
"LEXUS RX 450h",3.5,6,"SCV-6","4WD","Gasoline","L3SULEV30","standard SUV",7,31,28,30,7,"Yes",297,NA,NA,NA,NA
"LEXUS RX 450h",3.5,6,"SCV-6","4WD","Gasoline","T3B30","standard SUV",7,31,28,30,7,"Yes",297,NA,NA,NA,NA
"LEXUS RX 450h L",3.5,6,"SCV-6","4WD","Gasoline","L3SULEV30","standard SUV",7,29,28,29,6,"No",305,NA,NA,NA,NA
"LEXUS RX 450h L",3.5,6,"SCV-6","4WD","Gasoline","T3B30","standard SUV",7,29,28,29,6,"No",305,NA,NA,NA,NA
"LINCOLN Aviator",3,6,"SemiAuto-10","2WD","Gasoline","L3ULEV70","standard SUV",5,18,26,21,4,"No",424,NA,NA,NA,NA
"LINCOLN Aviator",3,6,"SemiAuto-10","2WD","Gasoline","T3B70","standard SUV",5,18,26,21,4,"No",424,NA,NA,NA,NA
"LINCOLN Aviator",3,6,"SemiAuto-10","4WD","Gasoline","L3ULEV70","standard SUV",5,17,24,20,4,"No",451,NA,NA,NA,NA
"LINCOLN Aviator",3,6,"SemiAuto-10","4WD","Gasoline","T3B70","standard SUV",5,17,24,20,4,"No",451,NA,NA,NA,NA
"LINCOLN Corsair",2,4,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small SUV",5,22,29,25,5,"No",361,NA,NA,NA,NA
"LINCOLN Corsair",2,4,"SemiAuto-8","2WD","Gasoline","T3B70","small SUV",5,22,29,25,5,"No",361,NA,NA,NA,NA
"LINCOLN Corsair",2.3,4,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,21,28,24,5,"No",372,NA,NA,NA,NA
"LINCOLN Corsair",2.3,4,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,21,28,24,5,"No",372,NA,NA,NA,NA
"LINCOLN MKZ",2,4,"SemiAuto-6","2WD","Gasoline","L3ULEV70","midsize car",5,20,31,24,5,"No",373,NA,NA,NA,NA
"LINCOLN MKZ",2,4,"SemiAuto-6","2WD","Gasoline","T3B70","midsize car",5,20,31,24,5,"No",373,NA,NA,NA,NA
"LINCOLN MKZ",2,4,"SemiAuto-6","4WD","Gasoline","L3ULEV70","midsize car",5,20,29,23,5,"No",384,NA,NA,NA,NA
"LINCOLN MKZ",2,4,"SemiAuto-6","4WD","Gasoline","T3B70","midsize car",5,20,29,23,5,"No",384,NA,NA,NA,NA
"LINCOLN MKZ",3,6,"SemiAuto-6","2WD","Gasoline","L3ULEV70","midsize car",5,18,27,21,4,"No",425,NA,NA,NA,NA
"LINCOLN MKZ",3,6,"SemiAuto-6","2WD","Gasoline","T3B70","midsize car",5,18,27,21,4,"No",425,NA,NA,NA,NA
"LINCOLN MKZ",3,6,"SemiAuto-6","4WD","Gasoline","L3ULEV70","midsize car",5,17,26,20,4,"No",447,NA,NA,NA,NA
"LINCOLN MKZ",3,6,"SemiAuto-6","4WD","Gasoline","T3B70","midsize car",5,17,26,20,4,"No",447,NA,NA,NA,NA
"LINCOLN MKZ Hybrid",2,4,"CVT","2WD","Gasoline","L3SULEV30","midsize car",7,42,39,41,9,"Yes",217,NA,NA,NA,NA
"LINCOLN MKZ Hybrid",2,4,"CVT","2WD","Gasoline","T3B30","midsize car",7,42,39,41,9,"Yes",217,NA,NA,NA,NA
"LINCOLN Nautilus",2,4,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,20,25,22,4,"No",401,NA,NA,NA,NA
"LINCOLN Nautilus",2,4,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,20,25,22,4,"No",401,NA,NA,NA,NA
"LINCOLN Nautilus",2.7,6,"SemiAuto-8","4WD","Gasoline","L3ULEV70","small SUV",5,19,26,21,4,"No",417,NA,NA,NA,NA
"LINCOLN Nautilus",2.7,6,"SemiAuto-8","4WD","Gasoline","T3B70","small SUV",5,19,26,21,4,"No",417,NA,NA,NA,NA
"LINCOLN Nuatilus",2,4,"SemiAuto-8","2WD","Gasoline","L3ULEV70","small SUV",5,21,26,23,5,"No",384,NA,NA,NA,NA
"LINCOLN Nuatilus",2,4,"SemiAuto-8","2WD","Gasoline","T3B70","small SUV",5,21,26,23,5,"No",384,NA,NA,NA,NA
"LOTUS Evora",3.5,6,"Man-6","2WD","Gasoline","B5","small car",1,16,24,19,3,"No",468,NA,NA,NA,NA
"LOTUS Evora",3.5,6,"Man-6","2WD","Gasoline","L2","small car",1,16,24,19,3,"No",468,NA,NA,NA,NA
"LOTUS Evora",3.5,6,"SemiAuto-6","2WD","Gasoline","B5","small car",1,17,24,20,4,"No",451,NA,NA,NA,NA
"LOTUS Evora",3.5,6,"SemiAuto-6","2WD","Gasoline","L2","small car",1,17,24,20,4,"No",451,NA,NA,NA,NA
"LOTUS Evora GT",3.5,6,"Man-6","2WD","Gasoline","B5","small car",1,17,26,20,4,"No",441,NA,NA,NA,NA
"LOTUS Evora GT",3.5,6,"Man-6","2WD","Gasoline","L2","small car",1,17,26,20,4,"No",441,NA,NA,NA,NA
"LOTUS Evora GT",3.5,6,"SemiAuto-6","2WD","Gasoline","B5","small car",1,17,24,20,4,"No",438,NA,NA,NA,NA
"LOTUS Evora GT",3.5,6,"SemiAuto-6","2WD","Gasoline","L2","small car",1,17,24,20,4,"No",438,NA,NA,NA,NA
"MASERATI Ghibli",3,6,"Auto-8","2WD","Gasoline","L3LEV160","midsize car",1,17,24,19,3,"No",460,NA,NA,NA,NA
"MASERATI Ghibli",3,6,"Auto-8","2WD","Gasoline","T3B160","midsize car",1,17,24,19,3,"No",460,NA,NA,NA,NA
